caller_id,enqueued_at_ms,accept_received_at_ms,ring_emitted_at_ms,dequeue_latency_ms,total_wait_ms,operator_id,status
1778646598.2193,1778646599172,1778646618593,1778646618596,3,19424,op-002,ring
1778646598.2195,1778646599272,1778646618695,1778646618699,4,19427,op-003,ring
1778646598.2197,1778646599370,1778646618796,1778646618799,3,19429,op-004,ring
1778646598.2199,1778646599469,1778646618897,1778646618901,4,19432,op-005,ring
1778646599.2201,1778646599569,1778646618998,1778646619005,7,19436,op-006,ring
1778646599.2203,1778646599668,1778646619099,1778646619103,4,19435,op-007,ring
1778646599.2205,1778646599770,1778646619200,1778646619204,4,19434,op-008,ring
1778646599.2207,1778646599870,1778646619301,1778646619306,5,19436,op-009,ring
1778646599.2209,1778646599972,1778646619402,1778646619406,4,19434,op-000,ring
1778646599.2211,1778646600069,1778646619503,1778646619507,4,19438,op-001,ring
1778646599.2213,1778646600168,1778646619606,1778646619611,5,19443,op-002,ring
1778646599.2215,1778646600269,1778646619708,1778646619715,7,19446,op-003,ring
1778646599.2217,1778646600368,1778646619810,1778646619815,5,19447,op-004,ring
1778646599.2219,1778646600469,1778646619913,1778646619916,3,19447,op-005,ring
1778646600.2221,1778646600571,1778646620015,1778646620017,2,19446,op-006,ring
1778646600.2223,1778646600672,1778646620117,1778646620120,3,19448,op-007,ring
1778646600.2225,1778646600870,1778646620217,1778646620221,4,19351,op-008,ring
1778646600.2227,1778646600971,1778646620318,1778646620320,2,19349,op-009,ring
1778646600.2229,1778646601068,1778646620420,1778646620424,4,19356,op-000,ring
1778646600.2231,1778646601170,1778646620522,1778646620526,4,19356,op-001,ring
1778646600.2233,1778646601269,1778646620625,1778646620633,8,19364,op-002,ring
1778646600.2235,1778646601368,1778646620726,1778646620733,7,19365,op-003,ring
1778646600.2237,1778646601472,1778646620827,1778646620834,7,19362,op-004,ring
1778646601.2239,1778646601569,1778646620963,1778646620982,19,19413,op-005,ring
1778646601.2241,1778646601671,1778646621042,1778646621081,39,19410,op-006,ring
1778646601.2243,1778646601769,1778646621152,1778646621198,46,19429,op-007,ring
1778646601.2245,1778646601869,1778646621252,1778646621268,16,19399,op-008,ring
1778646601.2247,1778646601971,1778646621354,1778646621358,4,19387,op-009,ring
1778646601.2249,1778646602071,1778646621455,1778646621461,6,19390,op-000,ring
1778646601.2251,1778646602169,1778646621557,1778646621559,2,19390,op-001,ring
1778646601.2253,1778646602271,1778646621659,1778646621661,2,19390,op-002,ring
1778646601.2255,1778646602370,1778646621760,1778646621762,2,19392,op-003,ring
1778646601.2257,1778646602470,1778646621862,1778646621865,3,19395,op-004,ring
1778646602.2259,1778646602572,1778646621964,1778646621968,4,19396,op-005,ring
1778646602.2261,1778646602671,1778646622065,1778646622071,6,19400,op-006,ring
1778646602.2263,1778646602771,1778646622167,1778646622171,4,19400,op-007,ring
1778646602.2265,1778646602870,1778646622268,1778646622271,3,19401,op-008,ring
1778646602.2267,1778646602971,1778646622368,1778646622372,4,19401,op-009,ring
1778646602.2269,1778646603071,1778646622469,1778646622471,2,19400,op-000,ring
1778646602.2271,1778646603172,1778646622570,1778646622572,2,19400,op-001,ring
1778646602.2273,1778646603276,1778646622671,1778646622674,3,19398,op-002,ring
1778646602.2275,1778646603371,1778646622772,1778646622774,2,19403,op-003,ring
1778646602.2277,1778646603471,1778646622873,1778646622878,5,19407,op-004,ring
1778646603.2279,1778646603570,1778646622974,1778646622980,6,19410,op-005,ring
1778646603.2281,1778646603670,1778646623078,1778646623080,2,19410,op-006,ring
1778646603.2283,1778646603768,1778646623179,1778646623181,2,19413,op-007,ring
1778646603.2285,1778646603868,1778646623280,1778646623282,2,19414,op-008,ring
1778646603.2287,1778646603968,1778646623381,1778646623384,3,19416,op-009,ring
1778646603.2289,1778646604066,1778646623483,1778646623487,4,19421,op-000,ring
1778646603.2291,1778646604168,1778646623584,1778646623587,3,19419,op-001,ring
1778646603.2293,1778646604267,1778646623685,1778646623687,2,19420,op-002,ring
1778646603.2295,1778646604369,1778646623787,1778646623789,2,19420,op-003,ring
1778646603.2297,1778646604470,1778646623887,1778646623891,4,19421,op-004,ring
1778646604.2299,1778646604569,1778646623988,1778646623991,3,19422,op-005,ring
1778646604.2301,1778646604671,1778646624089,1778646624095,6,19424,op-006,ring
1778646604.2303,1778646604769,1778646624190,1778646624193,3,19424,op-007,ring
1778646604.2305,1778646604870,1778646624291,1778646624297,6,19427,op-008,ring
1778646604.2307,1778646604971,1778646624392,1778646624396,4,19425,op-009,ring
1778646604.2309,1778646605072,1778646624494,1778646624502,8,19430,op-000,ring
1778646604.2311,1778646605172,1778646624596,1778646624600,4,19428,op-001,ring
1778646604.2313,1778646605274,1778646624698,1778646624702,4,19428,op-002,ring
1778646604.2315,1778646605369,1778646624799,1778646624802,3,19433,op-003,ring
1778646604.2317,1778646605469,1778646624900,1778646624903,3,19434,op-004,ring
1778646605.2319,1778646605569,1778646625012,1778646625015,3,19446,op-005,ring
1778646605.2321,1778646605673,1778646625112,1778646625118,6,19445,op-006,ring
1778646605.2323,1778646605769,1778646625212,1778646625216,4,19447,op-007,ring
1778646605.2325,1778646605870,1778646625313,1778646625318,5,19448,op-008,ring
1778646605.2327,1778646605970,1778646625417,1778646625421,4,19451,op-009,ring
1778646605.2329,1778646606070,1778646625517,1778646625521,4,19451,op-000,ring
1778646605.2331,1778646606171,1778646625618,1778646625623,5,19452,op-001,ring
1778646605.2333,1778646606270,1778646625720,1778646625725,5,19455,op-002,ring
1778646605.2335,1778646606372,1778646625822,1778646625827,5,19455,op-003,ring
1778646605.2337,1778646606470,1778646625922,1778646625925,3,19455,op-004,ring
1778646606.2339,1778646606569,1778646626024,1778646626029,5,19460,op-005,ring
1778646606.2341,1778646606669,1778646626125,1778646626130,5,19461,op-006,ring
1778646606.2343,1778646606772,1778646626228,1778646626233,5,19461,op-007,ring
1778646606.2345,1778646606871,1778646626332,1778646626336,4,19465,op-008,ring
1778646606.2347,1778646606974,1778646626433,1778646626438,5,19464,op-009,ring
1778646606.2349,1778646607071,1778646626534,1778646626536,2,19465,op-000,ring
1778646606.2351,1778646607170,1778646626637,1778646626641,4,19471,op-001,ring
1778646606.2353,1778646607272,1778646626742,1778646626746,4,19474,op-002,ring
1778646606.2355,1778646607372,1778646626843,1778646626846,3,19474,op-003,ring
1778646606.2357,1778646607470,1778646626945,1778646626946,1,19476,op-004,ring
1778646607.2359,1778646607570,1778646627046,1778646627048,2,19478,op-005,ring
1778646607.2361,1778646607669,1778646627147,1778646627149,2,19480,op-006,ring
1778646607.2363,1778646607772,1778646627249,1778646627254,5,19482,op-007,ring
1778646607.2365,1778646607868,1778646627349,1778646627353,4,19485,op-008,ring
1778646607.2367,1778646607970,1778646627450,1778646627454,4,19484,op-009,ring
1778646607.2369,1778646608068,1778646627552,1778646627556,4,19488,op-000,ring
1778646607.2371,1778646608169,1778646627654,1778646627658,4,19489,op-001,ring
1778646607.2373,1778646608270,1778646627757,1778646627761,4,19491,op-002,ring
1778646607.2375,1778646608370,1778646627859,1778646627864,5,19494,op-003,ring
1778646607.2377,1778646608470,1778646627961,1778646627966,5,19496,op-004,ring
1778646608.2379,1778646608571,1778646628063,1778646628070,7,19499,op-005,ring
1778646608.2381,1778646608671,1778646628165,1778646628169,4,19498,op-006,ring
1778646608.2383,1778646608771,1778646628267,1778646628271,4,19500,op-007,ring
1778646608.2385,1778646608871,1778646628367,1778646628370,3,19499,op-008,ring
1778646608.2387,1778646608970,1778646628468,1778646628471,3,19501,op-009,ring
1778646608.2389,1778646609078,1778646628569,1778646628571,2,19493,op-000,ring
1778646608.2391,,1778646628671,,,,,failed
1778646608.2393,,1778646628773,,,,,failed
1778646608.2397,1778646609471,1778646628875,1778646628878,3,19407,op-003,ring
1778646609.2399,1778646609581,1778646628976,1778646628982,6,19401,op-004,ring
1778646609.2401,1778646609671,1778646629077,1778646629082,5,19411,op-005,ring
1778646609.2403,1778646609770,1778646629178,1778646629180,2,19410,op-006,ring
1778646609.2405,1778646609871,1778646629279,1778646629280,1,19409,op-007,ring
1778646609.2407,1778646609971,1778646629380,1778646629381,1,19410,op-008,ring
1778646609.2409,1778646610070,1778646629481,1778646629482,1,19412,op-009,ring
1778646609.2411,1778646610169,1778646629583,1778646629587,4,19418,op-000,ring
1778646609.2413,1778646610276,1778646629684,1778646629687,3,19411,op-001,ring
1778646609.2415,1778646610369,1778646629786,1778646629788,2,19419,op-002,ring
1778646609.2417,1778646610469,1778646629896,1778646629898,2,19429,op-003,ring
1778646610.2419,1778646610568,1778646629990,1778646629994,4,19426,op-004,ring
1778646610.2421,1778646610667,1778646630091,1778646630095,4,19428,op-005,ring
1778646610.2423,1778646610768,1778646630196,1778646630197,1,19429,op-006,ring
1778646610.2425,1778646610867,1778646630296,1778646630300,4,19433,op-007,ring
1778646610.2427,1778646610970,1778646630397,1778646630399,2,19429,op-008,ring
1778646610.2429,1778646611070,1778646630499,1778646630502,3,19432,op-009,ring
1778646610.2431,1778646611169,1778646630601,1778646630602,1,19433,op-000,ring
1778646610.2433,1778646611271,1778646630701,1778646630705,4,19434,op-001,ring
1778646610.2435,1778646611371,1778646630801,1778646630803,2,19432,op-002,ring
1778646610.2437,1778646611472,1778646630903,1778646630905,2,19433,op-003,ring
1778646611.2439,1778646611571,1778646631004,1778646631006,2,19435,op-004,ring
1778646611.2441,1778646611669,1778646631105,1778646631109,4,19440,op-005,ring
1778646611.2443,1778646611771,1778646631206,1778646631211,5,19440,op-006,ring
1778646611.2445,1778646611871,1778646631308,1778646631312,4,19441,op-007,ring
1778646611.2447,1778646611970,1778646631409,1778646631413,4,19443,op-008,ring
1778646611.2449,1778646612075,1778646631513,1778646631517,4,19442,op-009,ring
1778646611.2451,1778646612168,1778646631612,1778646631617,5,19449,op-000,ring
1778646611.2453,1778646612275,1778646631713,1778646631717,4,19442,op-001,ring
1778646611.2455,1778646612370,1778646631813,1778646631815,2,19445,op-002,ring
1778646611.2457,1778646612470,1778646631914,1778646631916,2,19446,op-003,ring
1778646612.2459,1778646612569,1778646632016,1778646632019,3,19450,op-004,ring
1778646612.2461,1778646612669,1778646632118,1778646632122,4,19453,op-005,ring
1778646612.2463,1778646612769,1778646632219,1778646632224,5,19455,op-006,ring
1778646612.2465,1778646612871,1778646632320,1778646632324,4,19453,op-007,ring
1778646612.2467,1778646612972,1778646632421,1778646632425,4,19453,op-008,ring
1778646612.2469,1778646613072,1778646632524,1778646632528,4,19456,op-009,ring
1778646612.2471,1778646613171,1778646632626,1778646632630,4,19459,op-000,ring
1778646612.2473,1778646613270,1778646632729,1778646632735,6,19465,op-001,ring
1778646612.2475,1778646613370,1778646632832,1778646632836,4,19466,op-002,ring
1778646612.2477,1778646613469,1778646632935,1778646632939,4,19470,op-003,ring
1778646613.2479,1778646613569,1778646633040,1778646633045,5,19476,op-004,ring
1778646613.2481,1778646613670,1778646633145,1778646633149,4,19479,op-005,ring
1778646613.2483,1778646613769,1778646633250,1778646633255,5,19486,op-006,ring
1778646613.2485,1778646613870,1778646633353,1778646633356,3,19486,op-007,ring
1778646613.2487,1778646613969,1778646633454,1778646633458,4,19489,op-008,ring
1778646613.2489,1778646614070,1778646633557,1778646633560,3,19490,op-009,ring
1778646613.2491,1778646614170,1778646633660,1778646633664,4,19494,op-000,ring
1778646613.2493,1778646614270,1778646633764,1778646633766,2,19496,op-001,ring
1778646613.2495,1778646614370,1778646633865,1778646633869,4,19499,op-002,ring
1778646613.2497,1778646614469,1778646633966,1778646633970,4,19501,op-003,ring
1778646614.2499,1778646614571,1778646634067,1778646634069,2,19498,op-004,ring
1778646614.2501,1778646614672,1778646634168,1778646634171,3,19499,op-005,ring
1778646614.2503,1778646614772,1778646634269,1778646634271,2,19499,op-006,ring
1778646614.2505,1778646614869,1778646634370,1778646634373,3,19504,op-007,ring
1778646614.2507,1778646614970,1778646634471,1778646634473,2,19503,op-008,ring
1778646614.2509,,1778646634573,,,,,failed
1778646614.2513,1778646615270,1778646634678,1778646634680,2,19410,op-000,ring
1778646614.2515,1778646615370,1778646634779,1778646634780,1,19410,op-001,ring
1778646614.2517,1778646615471,1778646634880,1778646634881,1,19410,op-002,ring
1778646615.2519,1778646615571,1778646634981,1778646634984,3,19413,op-003,ring
1778646615.2521,1778646615670,1778646635083,1778646635086,3,19416,op-004,ring
1778646615.2523,1778646615771,1778646635184,1778646635187,3,19416,op-005,ring
1778646615.2525,1778646615869,1778646635286,1778646635288,2,19419,op-006,ring
1778646615.2527,1778646615973,1778646635385,1778646635389,4,19416,op-007,ring
1778646615.2529,1778646616072,1778646635486,1778646635489,3,19417,op-008,ring
1778646615.2531,1778646616171,1778646635587,1778646635590,3,19419,op-009,ring
1778646615.2533,1778646616271,1778646635689,1778646635692,3,19421,op-000,ring
1778646615.2535,1778646616370,1778646635790,1778646635792,2,19422,op-001,ring
1778646615.2537,1778646616470,1778646635891,1778646635896,5,19426,op-002,ring
1778646616.2539,1778646616572,1778646635993,1778646635998,5,19426,op-003,ring
1778646616.2541,1778646616672,1778646636094,1778646636101,7,19429,op-004,ring
1778646616.2543,1778646616770,1778646636195,1778646636201,6,19431,op-005,ring
1778646616.2545,1778646616869,1778646636299,1778646636302,3,19433,op-006,ring
1778646616.2547,1778646616970,1778646636401,1778646636404,3,19434,op-007,ring
1778646616.2549,1778646617070,1778646636501,1778646636506,5,19436,op-008,ring
1778646616.2551,1778646617175,1778646636602,1778646636607,5,19432,op-009,ring
1778646616.2553,1778646617269,1778646636703,1778646636707,4,19438,op-000,ring
1778646616.2555,1778646617372,1778646636806,1778646636812,6,19440,op-001,ring
1778646616.2557,1778646617472,1778646636907,1778646636909,2,19437,op-002,ring
1778646617.2559,1778646617570,1778646637012,1778646637014,2,19444,op-003,ring
1778646617.2561,1778646617673,1778646637113,1778646637119,6,19446,op-004,ring
1778646617.2563,1778646617776,1778646637214,1778646637218,4,19442,op-005,ring
1778646617.2565,1778646617875,1778646637315,1778646637318,3,19443,op-006,ring
1778646617.2567,1778646617973,1778646637417,1778646637421,4,19448,op-007,ring
1778646617.2569,1778646618072,1778646637517,1778646637522,5,19450,op-008,ring
1778646617.2571,1778646618170,1778646637621,1778646637624,3,19454,op-009,ring
1778646617.2573,1778646618271,1778646637729,1778646637732,3,19461,op-000,ring
1778646617.2575,1778646618370,1778646637834,1778646637837,3,19467,op-001,ring
1778646617.2577,1778646618471,1778646637935,1778646637940,5,19469,op-002,ring
1778646618.2579,1778646618572,1778646638037,1778646638042,5,19470,op-003,ring
1778646618.2581,1778646618672,1778646638140,1778646638144,4,19472,op-004,ring
1778646618.2583,1778646618769,1778646638241,1778646638247,6,19478,op-005,ring
1778646618.2585,1778646618870,1778646638342,1778646638347,5,19477,op-006,ring
1778646618.2587,1778646618972,1778646638444,1778646638449,5,19477,op-007,ring
1778646618.2589,1778646619070,1778646638546,1778646638551,5,19481,op-008,ring
1778646618.2591,1778646619170,1778646638649,1778646638653,4,19483,op-009,ring
1778646618.2593,1778646619272,1778646638752,1778646638755,3,19483,op-000,ring
1778646618.2595,1778646619372,1778646638852,1778646638855,3,19483,op-001,ring
1778646618.2597,1778646619470,1778646638953,1778646638957,4,19487,op-002,ring
1778646619.2599,1778646619571,1778646639055,1778646639059,4,19488,op-003,ring
1778646619.2601,1778646619674,1778646639156,1778646639160,4,19486,op-004,ring
1778646619.2603,1778646619768,1778646639265,1778646639268,3,19500,op-005,ring
1778646619.2605,1778646619871,1778646639367,1778646639371,4,19500,op-006,ring
1778646619.2607,1778646619968,1778646639467,1778646639469,2,19501,op-007,ring
1778646619.2609,1778646620073,1778646639569,1778646639575,6,19502,op-008,ring
1778646619.2611,1778646620170,1778646639669,1778646639671,2,19501,op-009,ring
1778646619.2613,1778646620268,1778646639770,1778646639771,1,19503,op-000,ring
1778646619.2617,1778646620469,1778646639871,1778646639872,1,19403,op-001,ring
1778646620.2619,1778646620569,1778646639972,1778646639975,3,19406,op-002,ring
1778646620.2621,1778646620681,1778646640073,1778646640075,2,19394,op-003,ring
